OBJECTID,ZO_ZONE,ZO_ORDINANCE,ZO_SPEC_CODE,ZO_PROJ_NUM,ZO_UPDATE_NUM,ZO_ZONE_DATE,ZO_ZONE_ORD,ZO_UPD_DATE,agstype,SHAPE_Length,SHAPE_Area,ZO_MAINT_TASK_ID,ZO_GIS_START_DATE,ZO_GIS_END_DATE
1009,R4,1993 R,,ZMAP-1994-0013, ,1999-05-05T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4228.32559248402,811228.430439092, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1010,R4,1993 R,,ZMAP-0000-0252, ,1978-03-20T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,7778.85268920218,3462239.490976, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1011,R4,1993 R,,ZMAP-1986-0026, ,1987-06-15T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4494.80753313282,824409.056202027, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1012,R4,1993 R,,ZMAP-1988-0029, ,1989-07-10T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2649.22307383312,383010.985411925, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1013,R4,1993 R,,ZMAP-1986-0014, ,1989-08-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,5724.62411535024,1399912.57572269, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1014,R4,1993 R,,ZMAP-1995-0001, ,1995-12-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2723.08929388195,314569.156857599, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1015,R4,1993 R,,ZMAP-1994-0014, ,1995-08-02T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,3896.32956863291,874556.790648932, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1016,R4,1993 R,NV,ZMAP-0000-0332, ,1984-06-18T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4354.47868441311,703878.587587217, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1017,R4,1993 R,,ZMAP-1999-0024,Z2001-0010,2001-03-05T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,3844.16823099543,606139.010107061, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1018,R4,1993 R,,ZMAP-1996-0001,Z2000-0051,1997-02-05T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4515.66188118741,984009.987168769, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1019,R4,1993 R,, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,10203.125925866,3734911.73145384, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1020,R4,1993 R,,ZMAP-1996-0013,Z2000-0018,1998-05-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2289.67802261221,313942.15825608, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1021,R4,1993 R,NV,ZMAP-0000-0260, ,1978-09-05T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4662.72777113826,1271737.55636969, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1022,R4,1993 R,,ZMAP-1985-0005, ,1986-05-05T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4327.43688070106,974624.572476377, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1023,R4,1993 R,,ZMAP-1999-0017, ,2000-09-18T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2519.41535287203,248595.422013144, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1024,R4,1993 R,NV,ZMAP-0000-0313, ,1982-12-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4525.01196430387,539646.586190073, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1025,R4,1993 R,28, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,1062.25573257999,54764.5257380197, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1026,R4,1993 R,NV,ZMAP-1984-0005, ,1984-05-07T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,5174.36062626392,1265736.8253829, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1027,R4,1993 R,NV,ZMAP-1983-0331, ,1984-02-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,690.313707180775,23879.9706925537, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1028,R4,1993 R,, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2114.90253348186,109133.620720376, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1029,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2522.55421501559,27629.0065470015, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1030,R4,1993 R,,ZMAP-1989-0013, ,1989-12-19T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,1849.78124809877,147779.19724265, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1031,R4,1993 R,,ZMAP-1988-0044, ,1990-02-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,1547.97878338483,142045.565551233, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1032,R4,1993 R,,ZMAP-1986-0052, ,1987-09-21T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,2034.85388344598,241767.089793999, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1033,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,9911.69939910566,2568418.58391899, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1034,R4,1993 R,, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,10638.0671650177,5063191.70596152, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1035,R4,1993 R,AI,ZMAP-1999-0006,Z2001-0002,2000-03-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,3712.28359106982,733800.115459263, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1036,R4,1993 R,28, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,1186.14734899158,73565.5272959087, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1037,R4,1993 R,,ZMAP-1999-0022,Z2001-0016,2001-07-16T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,9676.71444582677,4209187.78233884, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1038,R4,1993 R,,ZMAP-1988-0028, ,1989-07-18T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4489.13325508718,1233842.21296448, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1039,R4,1993 R,,ZMAP-1986-0032, ,1988-11-21T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,3905.48570512319,821861.166880934, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1040,R4,1993 R,,ZMAP-1987-0033, ,1988-12-19T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,4755.66026757428,1279053.73198157, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1041,R4,1993 R,,ZMAP-2000-0012,Z2002-0001,2001-11-19T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,9468.51750459007,2444592.30360753, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1042,R4,1993 R,NV,ZMAP-0000-0332, ,1984-06-18T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,491.181284751564,7745.83064873271, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1043,R4,1993 R,NV,ZMAP-0000-0260, ,1978-09-05T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,1574.56533455336,8293.93706067147, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1044,R4,1993 R,NV,ZMAP-0000-0313, ,1982-12-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,811.285114412068,18453.0921240856, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1045,R4,1993 R,NV,ZMAP-1984-0005, ,1984-05-07T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,1061.35697601793,26331.6284665035, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1046,R4,1993 R,NV,ZMAP-1983-0331, ,1984-02-06T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,176.183747528355,1577.79620161373, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1047,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,3231.76159580149,63692.4255538716, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1048,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,3093.91252709545,290293.474701056, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1049,R4,1993 R,28, , ,1900-01-01T00:00:00.000Z,R4    1993,2017-11-21T00:00:00.000Z,R4,1185.14754403574,69920.2016730735, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1050,R4,1993 R,NONE,ZMAP-2012-0012, ,2013-06-19T00:00:00.000Z,R4  93 R,2013-12-26T00:00:00.000Z,R4,5982.04490261046,2071242.28851232, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1051,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,23.532915396241,0.243258001772135, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1052,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,41.3503270587266,5.23341102077657, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1053,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,59.890086469063,9.03152447981882, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1054,R4,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R4    1993,2012-04-16T00:00:00.000Z,R4,80.988733676894,16.8470609353117, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1055,R4,1993 R,NONE,,,1900-01-02T00:00:00.000Z,R4 93R,2017-03-16T00:00:00.000Z,R4,1165.42213406995,51700.499080473, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1056,R8,1993 R,NV,ZMAP-1990-0022,Z2000-0042,1995-05-03T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,291.099015771757,220.51735639283, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1057,R8,1993 R,NV,ZMAP-2014-0002,,2015-02-11T00:00:00.000Z,R8  R1993,2018-12-28T00:00:00.000Z,R8,3595.82681730197,572561.941485815, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1058,R8,1993 R,,ZMAP-1999-0023, ,2002-01-22T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,6746.96240882698,2787560.70046451, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1059,R8,1993 R,NV,ZMAP-1990-0022,Z2000-0042,1995-05-03T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,6703.54796770875,1158590.27869378, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1060,R8,1993 R,NV,ZMAP-1990-0022,Z2000-0042,1995-05-03T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,2142.65994007469,756.702186973864, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1061,R8,1993 R,,ZMAP-1995-0002, ,1996-02-07T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,2250.41869423725,225187.813515612, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1062,R8,1993 R,,ZMAP-2004-0023, ,2006-06-20T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,2883.81343223563,431773.562905326, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1063,R8,1993 R,,ZMAP-1986-0034, ,1987-03-16T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,10680.0947943341,4451906.46613567, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1064,R8,1993 R,NV,ZMAP-1990-0022,Z2000-0042,1995-05-03T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,1990.38294696212,1740.34135649856, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1065,R8,1993 R,,ZMAP-1995-0013, ,1996-07-17T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,5699.39561021448,1821060.93109173, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1066,R8,1993 R,,ZMAP-1997-0002, ,1997-11-19T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,4723.45870329369,1193882.04524517, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1067,R8,1993 R,,ZMAP-2014-0007, ,2015-02-11T00:00:00.000Z,R8   R93,2015-06-12T00:00:00.000Z,R8,2309.52128648272,254694.827410311, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1068,R8,1993 R,,ZMAP-2002-0012, ,2004-02-03T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,6513.31746844319,1739091.90064017, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1069,R8,1993 R,,ZMAP-1994-0016, ,1995-09-20T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,3382.9413470653,669220.882058812, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1070,R8,1993 R,, , ,1900-01-01T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,12166.7148705452,4386962.53994396, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1071,R8,1993 R,,ZMAP-2000-0003,Z2001-0011,2001-04-21T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,2585.21378352125,382364.479155753, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1072,R8,1993 R,,ZMAP-2005-0007,,2006-12-19T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,2616.88291607896,366993.094197876, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1073,R8,1993 R,,ZMAP-2005-0014,,2005-12-19T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,6048.84300286838,783531.016578743, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1074,R8,1993 R,28,ZMAP-1993-0007, ,1994-10-19T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,7626.5712453094,1422183.92066109, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1075,R8,1993 R,,ZMAP-2004-0017, ,2006-02-21T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,3020.83432004929,335860.913965173, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1076,R8,1993 R,,ZMAP-2000-0005,Z2002-0003,2001-04-12T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,3229.78982121094,535938.814844876, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1077,R8,1993 R,,ZMAP-2004-0026, ,2007-10-16T00:00:00.000Z,R8    1993,2019-01-17T00:00:00.000Z,R8,5182.63271084379,892990.216148558, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1078,R8,1993 R,,ZMAP-2015-0011, ,1900-01-01T00:00:00.000Z,R8    R93,2017-01-04T00:00:00.000Z,R8,2355.39750128239,304844.695042945, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1079,R8,1993 R,,ZMAP-1994-0017, ,1995-11-19T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,5940.41215050249,1725570.18604872, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1080,R8,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,9304.91413927539,1463595.31478878, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1081,R8,1993 R,NONE,ZMAP-2012-0009, ,2013-09-04T00:00:00.000Z,R8  93 R,2013-12-26T00:00:00.000Z,R8,4469.41320880843,1211326.6402268, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1082,R8,1993 R,,ZMAP-2004-0020, ,2006-02-21T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,11279.0103768542,1027940.47432331, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1083,R8,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,1649.05085718317,24344.1099827047, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1084,R8,1993 R,NV, , ,1900-01-01T00:00:00.000Z,R8    1993,2012-04-16T00:00:00.000Z,R8,4948.95060537552,139470.427601105, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1085,R8,1993 R,NV,ZMAP-2012-0010,,2013-09-04T00:00:00.000Z,R8 93R,2014-10-06T00:00:00.000Z,R8,3647.48478971408,628629.622389506, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1086,R8,1993 R,NV,ZMAP-2014-0006,00004,2015-11-04T00:00:00.000Z,R8    1993,2015-11-25T00:00:00.000Z,R8,7741.52506827627,2178711.06823594, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1087,R8,1993 R,NV,ZMAP-2013-0007,00006,2014-09-17T00:00:00.000Z,R93 R-8,2015-12-03T00:00:00.000Z,R8,4445.30389442996,745277.604500621, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1088,R8,1993 R,NONE,ZMAP-2015-0001,,2016-09-22T00:00:00.000Z,R8 93R,2016-10-28T00:00:00.000Z,R8,6847.10699835235,1368054.78257411, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1089,R8,1993 R,NV,ZMAP-2006-0015,00012,2007-12-04T00:00:00.000Z,93R R8,2016-01-13T00:00:00.000Z,R8,4649.14507510017,784664.981018569, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1090,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1799.06603250425,129611.349481662, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1091,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,3271.92715489145,283526.0476972, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1092,RC,1993 R,,ZMAP-1995-0017, ,1995-12-06T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,3507.04268567347,584633.220811789, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1093,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,5154.88256162489,801985.672403411, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1094,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,2151.3284321197,276392.191799986, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1095,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,972.40650057427,56572.7457024355, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1096,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1477.72919896491,124686.334561667, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1097,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,2165.84199860243,225707.287866747, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1098,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1882.89073788158,119900.242406055, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1099,RC,1993 R,,ZMAP-1994-0002, ,1994-04-20T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,708.33525804696,32204.5226541019, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1100,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,3015.43109315345,275901.201171365, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1101,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,434.777438379114,9705.03211999079, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1102,RC,1993 R,,ZMAP-1992-0006, ,1993-06-16T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,3365.83904820068,639481.118868396, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1103,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,584.706021372392,16447.0723384518, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1104,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,2964.15421306134,295452.27214538, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1105,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,6412.76838878662,617210.705579254, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1106,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,5409.6122264349,240046.469237271, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1107,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1934.31802325384,141110.744782946, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1108,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,2516.39027386045,261598.181493129, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1109,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,2500.34453815445,285504.510034771, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1110,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1903.31845479563,200351.284908743, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1111,RC,1993 R,,ZMAP-1992-0006, ,1993-06-16T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1692.24052988456,33415.0809070833, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1112,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1656.53222943264,106531.762795829, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1113,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1747.34255722506,112637.638622726, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1114,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,5445.86561801614,784531.263753522, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1115,RC,1993 R,,ZMAP-1992-0006, ,1993-06-16T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,4688.92591603847,1314919.81081143, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1116,RC,1993 R,, ,Z2000-0055,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,3046.45693091051,568541.242682628, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1117,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2017-10-04T00:00:00.000Z,RC,1376.97931814891,113133.465103007, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1118,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,4232.29547426439,868616.243265418, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1119,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,907.410943891184,50107.2388968569, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1120,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,2877.25444654332,349275.399054908, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1121,RC,1993 R,,ZMAP-2004-0012, ,2005-01-04T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,737.982071565131,25366.5668461983, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1122,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,1529.26841988569,116675.360085815, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1123,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,728.597404889747,29584.62029739, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1124,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,956.757478291089,50629.5769942391, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1125,RC,1993 R,, , ,1900-01-01T00:00:00.000Z,RC    1993,2012-04-16T00:00:00.000Z,RC,9289.50373861644,1555003.4236608, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
1126,RC,1993 R,NONE,ZMAP-2011-0003,199,2011-11-09T00:00:00.000Z,RC   1993,2012-04-16T00:00:00.000Z,RC,1494.40593603752,115192.067784416, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
